Acid ceramidase mRNA,U70063_at,-50,A,171,P,84,A,136,A,257,P,81,A,67,A,173,A,-17,A,-16,A,95,A,89,A,21,A,106,A,118,P,121,A,154,A,26,A,48,A,350,P,141,A,-23,A,72,A,45,M,41,A,-35,A,76,A,263,A,315,A,741,A,137,A,119,A,108,A,227,A,913,P,-52,A,678,A,313,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
THPO Thrombopoietin (myeloproliferative leukemia virus oncogene ligand; megakaryocyte growth and development factor),U70136_at,59,A,122,A,80,A,60,A,32,A,19,A,62,A,52,A,-15,A,43,A,-51,A,-4,A,15,A,111,A,35,A,18,A,47,A,10,A,66,A,17,A,24,A,71,A,117,A,31,A,65,A,59,A,154,A,61,A,69,A,82,A,1,A,36,A,55,A,47,A,200,A,6,A,9,A,89,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Herpesvirus entry mediator mRNA,U70321_at,1524,P,1118,A,1540,A,490,A,539,A,1010,P,949,A,869,A,998,P,1131,P,773,A,495,A,576,A,1027,P,626,A,1739,P,1692,P,1021,A,1452,P,1052,P,222,A,878,A,834,A,713,A,913,P,1529,P,1846,A,1238,A,1519,P,1160,A,695,A,961,A,1245,A,611,P,1730,A,1026,P,1691,P,1392,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Transportin (TRN) mRNA,U70322_at,469,P,255,P,529,P,381,A,540,P,193,P,287,P,383,P,259,P,291,P,464,P,214,A,527,P,300,P,584,P,451,P,414,P,313,P,390,P,1293,P,253,A,343,P,379,A,754,P,230,A,471,P,225,A,339,P,163,P,380,P,85,P,395,P,292,P,175,P,253,P,283,P,500,P,347,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCA2 Spinocerebellar ataxia 2 (olivopontocerebellar ataxia 2; autosomal dominant),U70323_at,740,P,501,A,599,A,824,A,590,P,625,A,685,A,947,A,535,A,272,A,442,A,290,A,423,P,703,A,689,P,529,P,1021,A,327,A,299,P,916,P,211,A,221,A,246,A,821,P,38,A,400,A,690,A,755,A,581,P,354,A,382,A,272,A,441,P,321,A,486,P,472,A,1001,A,442,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hindlimb expressed homeobox protein backfoot (Bft) mRNA,U70370_at,-179,A,-204,A,-304,A,-392,A,143,A,-337,A,-341,A,-727,A,-395,A,-170,A,-169,A,-245,A,-95,A,-135,A,-211,A,-223,A,-901,A,-59,A,-85,A,-501,A,-139,A,-187,A,-442,A,-457,A,-158,A,-332,A,-353,A,-310,A,-233,A,-318,A,-346,A,-317,A,-97,A,-141,A,-238,A,-405,A,-426,A,-226,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
A28-RGS14p mRNA,U70426_at,662,A,422,A,817,M,503,A,656,P,506,P,929,P,709,A,453,A,465,M,252,M,936,P,287,P,573,P,442,P,378,A,712,A,587,P,282,A,859,P,414,P,391,P,417,P,464,P,652,A,502,A,909,A,463,A,577,A,-17,A,682,P,842,P,601,A,282,P,330,A,279,A,419,M,862,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myleoid differentiation primary response protein MyD88 mRNA,U70451_at,1537,P,1144,P,1118,P,772,P,1128,P,723,A,1102,P,1320,P,1299,P,521,P,999,P,415,P,900,P,1017,P,1534,P,1003,P,1675,P,384,A,477,P,2308,P,614,P,838,P,412,A,1364,P,535,P,730,P,951,P,609,P,726,P,1508,P,1327,P,919,P,-166,A,526,P,1160,P,966,P,1057,P,2512,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Copper transport protein HAH1 (HAH1) mRNA,U70660_at,379,P,395,A,222,M,412,M,782,P,490,P,312,A,221,A,822,P,321,P,469,P,178,P,396,P,519,P,598,P,605,P,828,A,271,A,323,P,1114,P,313,A,65,A,153,A,348,P,254,M,327,A,510,A,514,P,86,A,523,P,481,P,329,P,488,P,424,P,1124,P,729,P,330,M,182,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zinc finger transcription factor hEZF (EZF) mRNA,U70663_at,-670,A,-266,A,-696,A,-603,A,-72,A,-570,A,-598,A,-635,A,-857,A,-88,A,-588,A,-114,A,-157,A,-435,A,-164,A,-179,A,-960,A,-336,A,-295,A,-249,A,-53,A,108,A,-552,A,-221,A,-483,A,-241,A,-611,A,-354,A,-480,A,946,P,274,A,-613,A,173,A,-267,A,967,P,-578,A,723,A,-385,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ataxin-2 related protein mRNA; partial cds,U70671_at,1145,A,1279,P,1033,P,670,A,964,P,1088,P,930,M,767,A,1489,P,1426,P,1759,P,613,A,1364,A,665,P,1439,P,920,A,1966,P,1128,A,885,P,1923,P,2377,P,485,A,1084,P,1164,P,1105,P,1431,P,880,A,1502,P,1122,P,343,A,1518,P,2366,P,1555,P,720,P,891,P,1122,M,1339,P,1413,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glutamate pyruvate transaminase (GPT) gene,U70732_rna1_at,-148,A,178,A,-184,A,-355,A,297,A,487,A,-161,A,-281,A,277,A,165,A,275,A,-28,A,23,A,131,A,33,A,-87,A,327,A,220,A,-275,A,-323,A,-219,A,-198,A,-214,A,-71,A,7,A,-33,A,-325,A,154,A,158,A,915,A,-726,A,-569,A,6,A,174,A,19,A,196,A,145,A,-289,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = 34 kDa mov34 isologue mRNA,U70735_at,1272,P,1294,P,1427,P,1132,P,1391,P,969,P,984,P,1160,P,1516,P,1305,P,1046,P,620,P,912,P,1129,P,1369,P,1076,P,2070,P,855,P,990,P,1899,P,443,P,579,P,1229,P,915,P,1164,P,1227,P,1060,P,862,P,649,P,62,P,1066,P,941,P,1136,P,588,P,1349,P,1073,P,1220,P,863,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nuclear factor I B3 mRNA,U70862_at,98,A,17,A,69,A,52,A,37,A,-5,A,63,A,136,A,122,A,-3,A,36,A,-21,A,11,A,11,A,65,A,67,A,133,A,54,A,0,A,81,A,21,A,39,A,51,A,72,A,85,A,10,A,32,A,37,A,67,A,38,A,47,A,82,A,82,A,-1,A,52,A,88,A,25,A,73,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prostaglandin transporter hPGT mRNA,U70867_at,760,A,217,A,348,A,139,A,190,A,414,P,304,A,602,A,349,A,268,A,551,A,284,M,170,A,324,A,224,A,607,A,614,A,252,A,546,A,126,A,347,A,175,A,752,A,1038,A,304,A,269,A,145,A,883,A,839,P,760,A,313,A,745,A,790,M,194,A,652,A,689,A,292,A,902,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IL13 receptor,U70981_at,-61,A,23,A,35,A,37,A,-34,A,-30,A,5,A,10,A,2,A,-73,A,-17,A,-30,A,-32,A,-40,A,-6,A,4,A,-45,A,2,A,-24,A,-32,A,31,A,1,A,-70,A,-4,A,-9,A,-50,A,-57,A,-53,A,-62,A,-37,A,-9,A,21,A,-75,A,-63,A,-15,A,-60,A,12,A,-5,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAP binding protein p62dok (DOK) mRNA,U70987_at,-471,A,-250,A,-471,A,-250,A,-115,A,-339,A,-151,A,-623,A,-210,A,-146,A,-215,A,-204,A,-30,A,-224,A,0,A,-240,A,135,A,252,M,-147,A,-88,A,-178,A,-206,A,-300,A,-225,A,-257,A,-116,A,-203,A,-150,A,-197,A,-275,A,-345,A,-483,A,43,A,77,A,-455,A,-368,A,-367,A,-206,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Protein tyrosine kinase t-Ror1 (Ror1) mRNA,U71087_at,209,A,131,A,236,A,46,A,143,A,129,A,176,A,158,A,141,A,8,A,125,A,5,A,166,A,70,A,80,A,135,A,102,A,76,A,115,A,258,P,112,A,133,A,159,A,216,A,112,A,114,A,48,A,60,A,64,A,88,A,125,A,175,A,120,A,-9,A,167,A,70,A,77,A,32,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAP kinase kinase MEK5c mRNA,U71088_at,566,M,442,A,647,M,348,A,367,A,424,P,478,A,523,A,394,A,351,A,414,A,308,A,381,A,312,A,296,A,507,P,552,A,235,A,287,A,528,P,102,A,371,A,389,A,414,A,337,M,490,A,486,A,495,A,428,A,482,A,420,A,472,A,472,A,189,A,300,P,320,A,455,A,669,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Somatostatin receptor-like protein (GPR24) gene,U71092_at,-542,A,-446,A,-594,A,-379,A,-196,A,-368,A,-473,A,-748,A,-517,A,-291,A,-335,A,-350,A,-174,A,-425,A,-225,A,-251,A,-860,A,-121,A,-185,A,-341,A,-139,A,-323,A,-588,A,-269,A,-176,A,-305,A,-669,A,-523,A,-348,A,-306,A,-493,A,-483,A,-312,A,-171,A,-382,A,-320,A,-409,A,-783,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eyes absent homolog (Eab1) mRNA,U71207_at,50,A,-81,A,-114,A,-47,A,-20,A,-129,A,-43,A,7,A,17,A,13,A,3,A,-58,A,-41,A,-116,A,15,A,-2,A,-113,A,-11,A,-67,A,-2,A,0,A,-6,A,-51,A,67,A,14,A,28,P,20,A,-60,A,4,A,-17,A,59,A,51,A,20,A,69,A,-41,A,-52,A,-39,A,42,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SNAPC3 Small nuclear RNA activating complex; polypeptide 3; 50kD,U71300_at,113,A,47,A,180,P,140,A,127,P,67,A,129,A,88,A,61,A,59,P,44,A,53,A,101,P,89,A,121,P,169,P,170,P,95,P,84,P,130,P,48,A,39,A,18,A,227,P,99,A,48,M,23,A,91,P,110,A,55,A,75,P,135,P,62,P,49,A,56,P,44,A,96,P,86,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cytoplasmic antiproteinase 3 (CAP3) mRNA,U71364_at,-114,A,84,A,-609,A,-539,A,-624,A,-1,A,-739,A,-197,A,-450,A,-448,A,6,A,-41,A,312,A,-173,A,-603,M,-68,A,873,A,121,A,-56,A,-827,A,-446,A,-481,A,-1183,A,-380,A,-548,A,-533,A,-186,A,-698,A,-711,A,486,P,-484,A,-764,A,-388,A,-438,A,289,A,-1100,A,-1043,A,-455,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = HsPex13p mRNA,U71374_at,168,A,157,P,232,A,164,A,165,A,120,A,99,A,100,A,105,A,3,A,165,A,79,A,164,P,207,A,202,P,220,A,225,P,90,P,24,A,50,A,47,A,155,A,30,A,137,A,70,P,126,A,125,A,119,A,38,A,117,A,35,A,121,M,155,A,95,A,210,A,113,A,193,A,159,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zinc finger protein zfp2 (zf2) mRNA; partial cds,U71598_at,-11,A,219,P,90,A,61,A,-65,M,24,A,20,A,62,A,98,A,14,A,-68,A,60,A,325,P,125,P,66,A,16,A,72,P,100,A,32,M,295,P,614,P,102,A,182,A,87,A,117,P,36,A,-67,A,199,A,64,A,83,A,178,P,233,P,79,A,165,A,15,A,132,A,298,P,307,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zinc finger protein zfp47 (zf47) mRNA; partial cds,U71601_at,231,M,147,P,147,P,223,P,178,P,60,A,225,A,164,A,187,P,64,A,86,A,22,A,162,P,143,P,126,P,167,P,251,P,192,P,110,A,190,P,66,A,79,A,264,P,137,A,161,P,133,P,189,A,145,A,153,A,116,A,167,A,143,A,206,P,95,A,125,A,96,A,184,A,174,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CtBP interacting protein CtIP (CtIP) mRNA,U72066_at,839,P,798,P,1352,P,1058,A,819,P,801,P,830,P,1046,P,1321,P,804,P,744,P,357,A,1183,P,973,P,1083,P,869,P,1304,P,623,P,824,P,1021,P,647,P,551,P,457,P,1004,P,396,M,467,P,993,P,635,P,543,M,802,M,899,P,589,M,844,P,556,P,702,P,592,A,759,P,890,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guanine nucleotide regulatory factor (LFP40) mRNA,U72206_at,2098,P,1632,M,2217,P,2349,P,1567,P,2162,P,2471,P,3584,P,1635,P,1601,A,1225,P,569,M,1680,P,1519,P,1564,P,1573,P,2943,P,1216,M,1433,P,1926,P,559,A,1327,A,1134,P,2033,P,1134,P,1139,A,2220,M,2100,P,1745,M,2081,P,1586,P,1422,A,1674,P,536,P,2252,A,1852,P,2103,P,2501,M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YY1-associated factor 2 (YAF2) mRNA,U72209_at,278,P,232,P,407,P,268,P,148,P,200,A,149,A,233,A,177,P,200,P,186,P,113,A,120,P,242,P,266,P,199,P,18,A,220,P,112,P,279,A,421,P,187,M,189,P,185,A,129,P,260,P,123,A,130,A,117,A,246,M,261,P,256,M,125,M,166,P,228,P,95,A,152,A,565,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE 45 KD SUBUNIT,U72342_at,978,P,324,P,855,P,369,P,653,P,449,P,638,P,361,P,576,P,99,A,686,P,-2,A,1354,P,901,P,905,P,909,P,1024,P,171,P,493,P,1224,P,353,P,128,A,136,P,740,P,-59,A,295,P,220,P,4,A,117,A,259,P,-83,A,-1,A,32,A,173,P,118,P,-54,A,249,P,380,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40871 mRNA partial sequence,U72507_at,-65,A,-19,A,441,A,79,M,-9,A,-46,A,-114,A,64,A,115,A,28,A,184,A,-37,A,70,A,-75,A,13,A,52,A,56,A,66,A,-144,A,307,A,239,A,77,A,83,A,153,A,-39,A,95,A,740,A,-114,A,79,A,65,A,-136,A,56,A,-74,A,-106,A,-176,A,-175,A,-13,A,-100,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B7 mRNA,U72508_at,416,P,356,P,707,P,399,A,307,P,407,A,452,A,358,A,501,A,422,P,458,A,296,A,165,A,341,P,384,P,502,P,902,A,307,P,219,P,491,P,244,P,234,A,495,P,418,M,335,A,371,P,569,A,403,M,358,A,92,A,382,P,399,P,445,P,340,A,454,A,374,A,513,A,621,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B-cell receptor associated protein (hBAP) mRNA; partial cds,U72511_at,1972,P,2435,P,1862,P,2152,P,4466,P,2126,P,1490,P,1928,P,4574,P,2246,P,2591,P,1667,P,1342,P,2970,P,4050,P,2005,P,2887,P,1717,P,1403,P,5540,P,169,A,1197,P,1932,P,2895,P,1957,P,1763,P,1455,P,2100,P,1779,P,1254,P,2356,P,2288,P,2685,P,2640,P,3207,P,2775,P,2241,P,1477,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = B-cell receptor associated protein (hBAP) alternatively spliced mRNA; partial 3'UTR,U72512_at,1898,P,1835,P,2104,P,1530,P,1646,P,1612,P,1970,P,1835,P,2039,P,2026,P,1571,P,1021,P,1376,P,1718,P,1248,P,1909,P,1953,P,1712,P,1359,P,1537,P,550,P,1517,P,1284,P,1192,P,1711,P,1650,P,2494,P,2211,P,1226,P,1775,P,1636,P,2427,P,2058,P,1014,P,1758,P,1876,P,2151,P,2721,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C2f mRNA,U72514_at,-42,A,27,P,-50,P,15,A,440,P,10,A,30,P,-353,A,222,P,54,A,-80,A,8,A,94,P,143,P,124,P,43,P,248,P,-91,A,90,P,521,P,36,A,-49,A,-121,A,-20,A,83,P,147,P,-28,A,-234,A,14,A,-76,A,-32,A,-214,A,-82,A,74,A,5,A,-26,A,-66,A,-322,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C3f mRNA,U72515_at,46,A,-193,A,86,A,-434,A,263,A,-403,A,-297,A,305,A,146,A,18,A,-17,A,-175,A,325,A,229,A,105,A,210,A,417,A,-225,A,24,A,468,A,-221,A,22,A,-254,A,493,A,42,A,228,A,-1196,A,95,A,290,A,310,A,732,A,252,A,381,A,293,M,287,A,-19,A,69,A,-216,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Alternatively spliced variant C7f (C3f) mRNA; partial 3'UTR,U72517_at,1728,A,1319,A,1943,P,1894,A,893,P,1589,P,2338,A,2397,A,2014,P,1658,P,1416,P,737,A,1321,P,1565,P,800,M,1837,P,3299,P,1533,A,1003,P,1797,P,996,P,912,A,1320,P,1430,P,915,P,1581,P,2501,A,2116,P,1514,P,1583,A,1537,M,1857,A,2086,P,411,A,1234,A,1769,A,1682,P,2297,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOT1 mRNA,U72621_at,39,A,151,P,83,A,28,A,46,A,-64,A,13,A,85,A,50,A,39,A,24,A,31,A,50,A,255,P,74,A,32,A,568,P,17,A,32,A,22,A,31,A,7,A,74,A,54,A,47,A,0,A,195,P,170,P,175,A,620,A,60,A,87,A,129,P,133,P,84,P,88,A,169,P,112,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ninjurin1 mRNA,U72661_at,-436,A,247,A,-230,A,-302,A,-92,A,-280,A,-534,A,-172,A,-233,A,-96,A,-33,A,373,P,70,A,91,A,-45,A,-106,A,-442,A,-163,A,-2,A,70,A,-67,A,608,A,-343,A,-96,A,-71,A,49,A,-392,A,-170,A,-86,A,1508,P,3539,P,20,A,543,P,169,A,2972,P,9,A,-123,A,1749,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Telencephalin precursor mRNA,U72671_at,68,A,38,A,-88,A,-44,A,-43,A,14,A,-13,A,40,A,-1,A,-10,A,-69,A,20,A,-62,A,-85,A,-40,A,0,A,-49,A,8,A,14,A,-7,A,-42,A,-35,A,-91,A,-13,A,23,A,-11,A,-89,A,-127,A,-7,A,7,A,57,A,-25,A,-23,A,23,A,-43,A,-19,A,75,A,-108,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Karyopherin beta 3 mRNA,U72761_at,38,M,175,P,210,P,27,A,477,P,280,P,198,A,287,A,579,P,420,P,569,P,204,P,273,P,190,P,530,P,252,P,696,P,231,P,129,P,382,P,-9,A,13,A,235,P,237,P,-104,A,69,A,-57,A,213,P,96,A,301,P,215,P,417,P,191,P,207,P,177,A,499,P,121,M,477,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H_LUCA14.2b gene extracted from Human cosmid LUCA14,U73167_cds3_at,-387,A,-326,A,-380,A,-80,A,-160,A,-359,A,-151,A,-265,A,-228,A,-164,A,-493,A,-73,A,-274,A,-452,A,-300,A,-353,A,-482,A,-175,A,-99,A,-365,A,-448,A,-290,A,-590,A,-366,A,-157,A,-245,A,-364,A,-61,A,-574,A,-263,A,-329,A,-227,A,-464,A,-97,A,-169,A,-53,A,-573,A,-696,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H_LUCA14.3 gene extracted from Human cosmid LUCA14,U73167_cds4_at,-363,A,-352,A,-508,A,-262,A,-168,A,-410,A,-527,A,-517,A,-288,A,-264,A,-284,A,-117,A,-196,A,-223,A,-137,A,-46,A,-601,A,-216,A,-179,A,-251,A,-192,A,-150,A,-205,A,-172,A,-245,A,-148,A,-467,A,-69,A,-257,A,-309,A,-250,A,-449,A,-354,A,-59,A,-301,A,-243,A,-334,A,-508,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM15 gene (human interferon-related protein SM15 (U09585); final exon similar to partial sequence of human EST R48415; but would require alternative splice) extracted from Human cosmid LUCA14,U73167_cds5_at,-4,A,237,A,554,A,50,A,1004,P,188,A,6,A,574,A,642,A,-10,A,393,A,44,A,450,A,385,A,586,A,608,A,1079,A,47,A,317,A,1231,A,172,A,-134,A,146,A,443,A,110,A,588,A,9,A,42,A,-173,A,57,A,1,A,535,A,124,A,299,A,-459,A,2,A,-80,A,-169,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H_LUCA14.6 gene extracted from Human cosmid LUCA14,U73167_cds7_at,174,A,34,A,287,A,68,A,-35,A,129,A,236,A,241,A,160,A,56,A,96,A,-41,A,-37,A,12,A,34,A,63,A,178,A,30,A,118,A,-80,A,-7,A,17,A,91,A,183,A,151,A,-2,A,81,A,171,A,52,A,109,A,113,A,222,A,0,A,34,A,-40,A,134,A,160,A,224,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inward rectifier potassium channel (Kir1.3),U73191_at,17,A,32,A,130,A,5,A,56,A,16,A,68,A,128,A,84,A,-6,A,56,A,-14,A,-11,A,119,A,26,A,63,A,125,A,91,A,30,A,89,A,33,A,2,A,51,A,1,A,58,A,106,A,34,A,-48,A,31,A,77,A,4,A,62,A,71,A,-23,A,-117,A,190,A,110,A,49,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CB1 cannabinoid receptor (CNR1) gene,U73304_rna1_at,-35,A,-63,A,-33,A,7,A,-20,A,-101,A,11,A,172,P,-14,A,-24,A,-6,A,-45,A,-19,A,-41,A,23,A,-31,A,2,A,9,A,4,A,146,A,34,A,-53,A,-72,A,9,A,35,A,-18,A,76,P,-54,A,-26,A,-19,A,23,P,-58,A,-27,A,-11,A,-5,A,-13,A,-27,A,-78,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DLX7 Distal-less homeobox 7,U73328_at,458,A,235,A,450,A,799,A,284,A,629,A,843,A,1127,A,669,A,698,A,244,A,390,A,165,A,149,A,227,A,261,A,879,A,115,A,555,A,603,A,24,A,355,A,790,A,266,A,178,A,212,A,782,A,439,A,471,A,718,A,643,A,386,A,669,A,302,A,842,A,1035,A,861,A,1478,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = PAC 85D2; complete sequence,U73330_at,-19,A,14,A,-46,A,-34,A,6,A,23,A,-38,A,-55,A,8,A,-43,A,-37,A,18,A,-31,A,-12,A,-9,A,18,A,-87,A,1,A,-27,A,-47,A,-32,A,34,A,0,A,-9,A,-6,A,-19,A,-61,A,-9,A,-55,A,-7,A,-10,A,33,A,-52,A,2,A,-33,A,-1,A,3,A,-12,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Methionine synthase mRNA,U73338_at,143,P,123,P,174,P,155,P,151,P,19,A,124,P,77,A,206,P,62,A,74,A,106,A,105,P,160,P,56,A,53,A,171,P,36,A,41,A,136,P,104,A,13,A,70,A,100,A,60,A,67,P,40,A,134,P,24,A,159,P,87,A,83,A,49,A,-19,A,44,A,105,P,134,P,135,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SKI V-ski avian sarcoma viral oncogene homolog,U73377_at,114,A,72,A,-85,A,67,A,261,P,104,A,99,A,163,A,211,A,44,A,419,P,-24,A,284,P,77,A,333,P,221,A,201,A,-80,A,99,A,633,P,9,A,300,A,18,A,153,A,76,M,357,P,-148,A,146,A,-72,A,469,A,466,P,441,M,215,A,266,A,391,A,159,M,369,A,42,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cyclin-selective ubiquitin carrier protein mRNA,U73379_at,1630,P,798,P,2108,P,3025,P,1721,P,1561,P,2115,P,1433,P,2376,P,2372,P,2773,P,632,P,1539,P,1649,P,2672,P,877,P,1591,P,2030,P,1019,P,1123,P,578,P,682,P,2591,P,1310,P,853,P,889,P,1182,P,1026,P,2260,P,2725,P,2085,P,1770,P,1685,P,781,P,892,P,1406,P,925,P,1707,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Hepatic nuclear factor 1-alpha (TCF-1-alpha) gene; promoter region and partial cds,U73499_at,-248,A,-260,A,-351,A,-211,A,-77,A,-142,A,-204,A,-290,A,-321,A,-94,A,-185,A,-143,A,-89,A,-75,A,-214,A,40,A,-84,A,23,A,-119,A,-49,A,-48,A,7,A,-273,A,109,A,-186,A,162,A,-244,A,-41,A,-177,A,-294,A,-341,A,-51,A,0,A,-43,A,-137,A,-239,A,-150,A,-144,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Short-chain alcohol dehydrogenase (XH98G2) mRNA,U73514_at,-1862,A,12,A,-1772,A,-1819,A,226,P,-76,A,-252,A,-1955,A,-643,A,-1120,A,-1136,A,-314,A,269,A,-207,A,175,A,11,A,-1055,A,-349,A,-1337,A,-51,A,-595,A,-521,A,-106,A,-580,A,-233,A,-195,A,-1148,A,-2242,A,-617,A,-1582,A,-1936,A,-664,A,-1573,A,-199,A,-1641,A,-915,A,-1955,A,-2384,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Putative ATP/GTP-binding protein (HEAB) mRNA,U73524_at,228,M,119,A,124,A,79,P,204,P,115,A,100,A,305,P,173,A,154,A,174,A,34,A,139,A,131,P,202,P,158,P,191,M,166,P,133,P,255,P,252,P,218,M,85,A,165,P,44,A,149,P,100,A,167,P,238,A,271,P,102,A,252,P,125,A,199,A,119,M,92,P,218,M,207,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Meningioma-expressed antigen 6 (MEA6) mRNA,U73682_at,77,A,145,P,149,A,171,A,195,P,113,A,126,M,155,P,83,A,71,A,115,A,66,P,234,P,75,A,146,P,81,A,251,P,60,A,73,A,264,P,407,P,-10,A,47,A,373,P,77,M,43,A,4,A,110,A,45,A,136,A,58,A,82,A,112,A,47,A,124,P,109,A,162,A,222,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48 kDa FKBP-associated protein FAP48 mRNA,U73704_at,18,A,-6,A,37,A,139,P,44,P,-12,A,18,A,55,A,32,A,-36,A,-12,A,-43,A,136,A,-6,A,13,A,22,A,20,A,-21,A,-28,A,112,P,-53,A,43,A,81,A,19,A,36,P,16,A,31,A,12,A,43,A,23,A,36,A,36,A,172,A,-31,A,2,A,27,A,52,A,25,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GTBP DNA G/T mismatch-binding protein,U73737_at,258,P,219,P,230,P,477,P,676,P,62,A,453,P,454,P,192,P,172,P,282,P,76,A,739,P,288,P,910,P,167,P,236,P,258,P,326,P,1306,P,1203,P,107,A,87,A,1322,P,86,P,243,P,342,P,64,A,72,A,73,A,133,P,162,P,147,P,109,P,99,P,56,A,141,P,123,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Dynactin mRNA; partial cds,U73799_at,77,A,-60,A,1853,A,-100,A,188,A,-275,A,-546,A,-1587,A,-12,A,-79,A,43,A,-183,A,-22,A,-355,A,-100,A,32,A,-1477,A,-268,A,71,A,-817,A,-221,A,-60,A,-153,A,100,A,-104,A,125,A,-848,A,-614,A,-170,A,228,A,-243,A,-65,A,52,A,-3,A,-486,A,-368,A,-154,A,180,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P97 mRNA,U73824_at,3528,P,6372,P,5192,P,1848,P,4983,P,2242,P,2175,P,4850,P,5730,P,1704,P,4853,P,924,P,2794,P,2008,P,3969,P,2416,P,4805,P,877,P,1020,P,7916,P,2738,P,1838,P,2013,P,2441,P,1531,P,1717,P,2048,P,3144,P,1914,P,3061,P,2870,P,3449,P,2971,P,1942,P,3899,P,3086,P,4074,P,2737,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Epithelial-specific transcription factor ESE-1b (ESE-1) mRNA,U73843_at,36,A,127,A,-39,A,376,A,-1,A,432,A,45,A,-355,A,459,A,266,A,324,A,209,A,-189,A,178,A,209,A,-132,A,44,A,195,A,-132,A,-171,A,252,A,228,A,-250,A,323,A,36,A,21,A,264,A,-164,A,64,A,28,A,-288,A,34,A,21,A,-6,A,214,A,-1051,A,209,A,142,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
